id,source,target,airlines
ZRH-PUJ,ZRH,PUJ,1
ZRH-PVG,ZRH,PVG,1
ZRH-RAK,ZRH,RAK,1
DUS-BSL,DUS,BSL,1
REC-THE,REC,THE,1
REC-VCP,REC,VCP,1
IDR-NAG,IDR,NAG,1
ZRH-TPA,ZRH,TPA,1
ZRH-VCE,ZRH,VCE,1
ZRH-VLC,ZRH,VLC,1
XRY-SXF,XRY,SXF,1
YHZ-FRA,YHZ,FRA,1
BOM-TLV,BOM,TLV,1
ZNZ-FRA,ZNZ,FRA,1
XIY-HEL,XIY,HEL,1
BKK-CRK,BKK,CRK,1
CRK-BKK,CRK,BKK,1
HKG-TLV,HKG,TLV,1
JNB-TLV,JNB,TLV,1
CRK-KLO,CRK,KLO,1
LAX-TLV,LAX,TLV,1
KLO-CRK,KLO,CRK,1
ROO-CGB,ROO,CGB,1
ACC-FCO,ACC,FCO,1
RVD-VCP,RVD,VCP,1
BKO-LOS,BKO,LOS,1
TLV-BOM,TLV,BOM,1
SDU-BPS,SDU,BPS,1
AHO-LIN,AHO,LIN,1
SDU-CAW,SDU,CAW,1
IDR-RPR,IDR,RPR,1
TLV-HKG,TLV,HKG,1
TLV-JNB,TLV,JNB,1
LOS-BKO,LOS,BKO,1
TLV-LAX,TLV,LAX,1
LOS-SSG,LOS,SSG,1
ABE-DTW,ABE,DTW,1
ABQ-MSP,ABQ,MSP,1
ABQ-SLC,ABQ,SLC,1
TLV-VCE,TLV,VCE,1
VCE-TLV,VCE,TLV,1
OLA-OSL,OLA,OSL,1
OSL-OLA,OSL,OLA,1
OSL-VDB,OSL,VDB,1
VDB-OSL,VDB,OSL,1
ABR-MSP,ABR,MSP,1
ACC-JFK,ACC,JFK,1
ALB-DTW,ALB,DTW,1
ALB-MSP,ALB,MSP,1
ATL-MCN,ATL,MCN,1
SDU-CWB,SDU,CWB,1
ATL-MEI,ATL,MEI,1
SDU-GYN,SDU,GYN,1
IMF-IXA,IMF,IXA,1
SDU-POA,SDU,POA,1
ATH-BUD,ATH,BUD,1
SDU-VCP,SDU,VCP,1
DUS-CWL,DUS,CWL,1
SJK-PLU,SJK,PLU,1
HRG-SSH,HRG,SSH,1
ATL-MSL,ATL,MSL,1
SJP-CGB,SJP,CGB,1
SJP-VCP,SJP,VCP,1
SLZ-CNF,SLZ,CNF,1
LKE-SEA,LKE,SEA,1
BEL-BVS,BEL,BVS,1
BEL-MEU,BEL,MEU,1
MEU-BEL,MEU,BEL,1
MEU-STM,MEU,STM,1
STM-MEU,STM,MEU,1
STM-MTE,STM,MTE,1
STM-ORX,STM,ORX,1
OZH-VKO,OZH,VKO,1
VKO-OZH,VKO,OZH,1
ANM-TNR,ANM,TNR,1
IXA-IMF,IXA,IMF,1
DIE-RUN,DIE,RUN,1
DIE-TNR,DIE,TNR,1
SLZ-THE,SLZ,THE,1
FTU-TNR,FTU,TNR,1
HAH-TNR,HAH,TNR,1
ATL-PIB,ATL,PIB,1
MJN-TNR,MJN,TNR,1
MOQ-TNR,MOQ,TNR,1
MRS-TNR,MRS,TNR,1
CKG-ZHA,CKG,ZHA,1
NOS-TNR,NOS,TNR,1
RUN-DIE,RUN,DIE,1
RUN-SMS,RUN,SMS,1
DUS-GVA,DUS,GVA,1
SMS-RUN,SMS,RUN,1
SMS-TNR,SMS,TNR,1
SVB-TNR,SVB,TNR,1
TLE-TNR,TLE,TNR,1
ANC-MSP,ANC,MSP,1
TMM-TNR,TMM,TNR,1
TNR-ANM,TNR,ANM,1
ANC-SLC,ANC,SLC,1
TNR-DIE,TNR,DIE,1
TNR-DZA,TNR,DZA,1
TNR-FTU,TNR,FTU,1
TNR-HAH,TNR,HAH,1
APN-DTW,APN,DTW,1
TNR-MJN,TNR,MJN,1
TNR-MOQ,TNR,MOQ,1
TNR-MRS,TNR,MRS,1
APN-MSP,APN,MSP,1
TNR-NOS,TNR,NOS,1
DUS-HDF,DUS,HDF,1
TNR-SMS,TNR,SMS,1
TNR-SVB,TNR,SVB,1
TNR-TLE,TNR,TLE,1
TNR-TMM,TNR,TMM,1
TNR-WMN,TNR,WMN,1
WMN-TNR,WMN,TNR,1
ACC-BEY,ACC,BEY,1
ATH-BEY,ATH,BEY,1
BEY-ACC,BEY,ACC,1
BEY-ATH,BEY,ATH,1
BEY-BRU,BEY,BRU,1
ATL-TUP,ATL,TUP,1
BEY-GVA,BEY,GVA,1
ATL-BDA,ATL,BDA,1
ATL-BJX,ATL,BJX,1
BEY-KAN,BEY,KAN,1
BEY-LOS,BEY,LOS,1
ATL-BOG,ATL,BOG,1
ATL-BON,ATL,BON,1
ATL-BSB,ATL,BSB,1
ATL-BZE,ATL,BZE,1
ATL-CCS,ATL,CCS,1
BRU-BEY,BRU,BEY,1
ATL-DXB,ATL,DXB,1
GVA-BEY,GVA,BEY,1
ATL-EZE,ATL,EZE,1
ATL-FAR,ATL,FAR,1
KAN-BEY,KAN,BEY,1
LOS-BEY,LOS,BEY,1
ATL-FPO,ATL,FPO,1
ATL-FSD,ATL,FSD,1
ATL-GCM,ATL,GCM,1
ATL-GGT,ATL,GGT,1
CJU-FOC,CJU,FOC,1
CJU-XMN,CJU,XMN,1
DLC-FOC,DLC,FOC,1
DLC-XMN,DLC,XMN,1
FOC-CJU,FOC,CJU,1
FOC-DLC,FOC,DLC,1
FOC-TSN,FOC,TSN,1
FOC-TYN,FOC,TYN,1
SSA-JPA,SSA,JPA,1
HKG-WUS,HKG,WUS,1
ATL-GRU,ATL,GRU,1
JJN-TPE,JJN,TPE,1
TPE-JJN,TPE,JJN,1
TSN-FOC,TSN,FOC,1
TYN-FOC,TYN,FOC,1
WUS-HKG,WUS,HKG,1
XMN-CJU,XMN,CJU,1
XMN-DLC,XMN,DLC,1
AKL-KUL,AKL,KUL,1
ATL-GUA,ATL,GUA,1
BBN-MYY,BBN,MYY,1
BKI-BTU,BKI,BTU,1
BKI-KUD,BKI,KUD,1
BKI-LBU,BKI,LBU,1
BKI-LDU,BKI,LDU,1
BKI-LWY,BKI,LWY,1
BKI-MZV,BKI,MZV,1
BKI-PER,BKI,PER,1
BKI-PPS,BKI,PPS,1
BKI-SBW,BKI,SBW,1
ATL-HNL,ATL,HNL,1
SSA-LEC,SSA,LEC,1
ATL-JNB,ATL,JNB,1
BNE-KUL,BNE,KUL,1
BTU-BKI,BTU,BKI,1
BTU-MYY,BTU,MYY,1
BTU-SBW,BTU,SBW,1
ATL-KIN,ATL,KIN,1
ATL-LIM,ATL,LIM,1
ATL-LIR,ATL,LIR,1
DRW-KUL,DRW,KUL,1
DWC-KUL,DWC,KUL,1
ATL-LOS,ATL,LOS,1
KCH-MKM,KCH,MKM,1
KCH-PNK,KCH,PNK,1
KCH-TGC,KCH,TGC,1
KUA-KUL,KUA,KUL,1
KUD-BKI,KUD,BKI,1
KUD-SDK,KUD,SDK,1
KUL-AKL,KUL,AKL,1
KUL-BNE,KUL,BNE,1
SSA-PAV,SSA,PAV,1
KUL-DRW,KUL,DRW,1
KUL-DWC,KUL,DWC,1
ATL-MGA,ATL,MGA,1
KUL-KUA,KUL,KUA,1
ATL-NRT,ATL,NRT,1
KUL-MLE,KUL,MLE,1
ATL-PAP,ATL,PAP,1
ATL-PLS,ATL,PLS,1
LBU-BKI,LBU,BKI,1
LBU-MYY,LBU,MYY,1
LDU-BKI,LDU,BKI,1
LGL-MYY,LGL,MYY,1
LKH-MYY,LKH,MYY,1
LMN-MYY,LMN,MYY,1
LWY-BKI,LWY,BKI,1
LWY-MYY,LWY,MYY,1
SVX-NBC,SVX,NBC,1
MKM-KCH,MKM,KCH,1
MKM-MYY,MKM,MYY,1
MLE-KUL,MLE,KUL,1
ATL-RTB,ATL,RTB,1
MUR-MYY,MUR,MYY,1
MYY-BBN,MYY,BBN,1
MYY-BTU,MYY,BTU,1
MYY-LBU,MYY,LBU,1
MYY-LGL,MYY,LGL,1
MYY-LKH,MYY,LKH,1
MYY-LMN,MYY,LMN,1
MYY-LWY,MYY,LWY,1
MYY-MKM,MYY,MKM,1
MYY-MUR,MYY,MUR,1
MYY-MZV,MYY,MZV,1
MYY-ODN,MYY,ODN,1
MYY-SBW,MYY,SBW,1
MZV-BKI,MZV,BKI,1
MZV-MYY,MZV,MYY,1
ODN-MYY,ODN,MYY,1
ATL-SAL,ATL,SAL,1
PER-BKI,PER,BKI,1
PNK-KCH,PNK,KCH,1
PPS-BKI,PPS,BKI,1
ATL-SAP,ATL,SAP,1
SBW-BKI,SBW,BKI,1
SBW-BTU,SBW,BTU,1
SBW-MYY,SBW,MYY,1
SDK-KUD,SDK,KUD,1
SDK-TWU,SDK,TWU,1
TGC-KCH,TGC,KCH,1
TRK-TWU,TRK,TWU,1
TWU-SDK,TWU,SDK,1
TWU-TRK,TWU,TRK,1
SSA-VCP,SSA,VCP,1
ATL-SDQ,ATL,SDQ,1
DUS-KTW,DUS,KTW,1
STM-ATM,STM,ATM,1
ATL-SXM,ATL,SXM,1
ATL-TGU,ATL,TGU,1
ATL-UIO,ATL,UIO,1
ATL-UVF,ATL,UVF,1
ATL-ZRH,ATL,ZRH,1
DIL-SIN,DIL,SIN,1
ATW-DTW,ATW,DTW,1
ATW-MSP,ATW,MSP,1
DUS-LEJ,DUS,LEJ,1
AUA-LGA,AUA,LGA,1
AUS-DTW,AUS,DTW,1
AUS-MEM,AUS,MEM,1
AUS-MSP,AUS,MSP,1
AUS-SLC,AUS,SLC,1
AVL-DTW,AVL,DTW,1
AOI-FCO,AOI,FCO,1
AVP-DTW,AVP,DTW,1
AZO-DTW,AZO,DTW,1
AZO-MSP,AZO,MSP,1
SIN-DIL,SIN,DIL,1
BDA-ATL,BDA,ATL,1
BDA-BOS,BDA,BOS,1
BDL-CVG,BDL,CVG,1
BDL-DTW,BDL,DTW,1
BDL-MSP,BDL,MSP,1
BDL-RDU,BDL,RDU,1
BGM-DTW,BGM,DTW,1
BGR-DTW,BGR,DTW,1
BGR-LGA,BGR,LGA,1
BHM-DTW,BHM,DTW,1
BHM-LGA,BHM,LGA,1
DUS-LYS,DUS,LYS,1
BHM-MSP,BHM,MSP,1
BIL-MSP,BIL,MSP,1
BIL-SLC,BIL,SLC,1
BIS-MSP,BIS,MSP,1
BJI-MSP,BJI,MSP,1
BJX-ATL,BJX,ATL,1
ATH-IEV,ATH,IEV,1
BMI-DTW,BMI,DTW,1
BMI-MSP,BMI,MSP,1
BNA-CVG,BNA,CVG,1
STM-TMT,STM,TMT,1
TBT-MAO,TBT,MAO,1
BNA-MSP,BNA,MSP,1
BNA-SLC,BNA,SLC,1
BOG-ATL,BOG,ATL,1
BOI-MSP,BOI,MSP,1
BOI-SLC,BOI,SLC,1
TFF-MAO,TFF,MAO,1
BON-ATL,BON,ATL,1
CPT-MRU,CPT,MRU,1
DUR-MRU,DUR,MRU,1
HKG-MRU,HKG,MRU,1
LHR-MRU,LHR,MRU,1
MRU-CPT,MRU,CPT,1
MRU-DUR,MRU,DUR,1
MRU-HKG,MRU,HKG,1
MRU-LHR,MRU,LHR,1
MRU-PEK,MRU,PEK,1
MRU-PER,MRU,PER,1
MRU-PVG,MRU,PVG,1
MRU-RRG,MRU,RRG,1
PEK-MRU,PEK,MRU,1
PER-MRU,PER,MRU,1
PVG-MRU,PVG,MRU,1
RRG-MRU,RRG,MRU,1
IXR-PAT,IXR,PAT,1
BOS-BDA,BOS,BDA,1
KIX-KOJ,KIX,KOJ,1
KIX-MYJ,KIX,MYJ,1
KIX-NGS,KIX,NGS,1
KIX-SDJ,KIX,SDJ,1
KOJ-KIX,KOJ,KIX,1
MYJ-KIX,MYJ,KIX,1
NGS-KIX,NGS,KIX,1
SDJ-KIX,SDJ,KIX,1
DUR-HLA,DUR,HLA,1
BOS-CMH,BOS,CMH,1
HLA-DUR,HLA,DUR,1
BOS-CVG,BOS,CVG,1
YFO-YWG,YFO,YWG,1
YGX-YWG,YGX,YWG,1
YSK-YWG,YSK,YWG,1
YTH-YWG,YTH,YWG,1
YWG-YGX,YWG,YGX,1
YWG-YSK,YWG,YSK,1
YWG-YTH,YWG,YTH,1
BKK-ULN,BKK,ULN,1
BOS-IND,BOS,IND,1
ULN-BKK,ULN,BKK,1
THE-PHB,THE,PHB,1
ABV-CAI,ABV,CAI,1
ACC-CAI,ACC,CAI,1
THE-REC,THE,REC,1
BOS-SLC,BOS,SLC,1
ASM-CAI,ASM,CAI,1
BCN-CAI,BCN,CAI,1
BEY-HBE,BEY,HBE,1
BGW-CAI,BGW,CAI,1
BRD-MSP,BRD,MSP,1
BUD-CAI,BUD,CAI,1
CAI-ABV,CAI,ABV,1
CAI-ACC,CAI,ACC,1
BSB-ATL,BSB,ATL,1
BTM-SLC,BTM,SLC,1
CAI-ASM,CAI,ASM,1
CAI-BCN,CAI,BCN,1
CAI-BGW,CAI,BGW,1
THE-SLZ,THE,SLZ,1
CAI-BUD,CAI,BUD,1
CAI-CGK,CAI,CGK,1
THE-VCP,THE,VCP,1
CAI-DAR,CAI,DAR,1
CAI-DME,CAI,DME,1
BTV-DTW,BTV,DTW,1
BTV-LGA,BTV,LGA,1
CAI-EBB,CAI,EBB,1
CAI-EBL,CAI,EBL,1
BUF-DTW,BUF,DTW,1
BUF-LGA,BUF,LGA,1
BUF-MSP,BUF,MSP,1
BUR-SLC,BUR,SLC,1
BWI-CVG,BWI,CVG,1
CAI-KAN,CAI,KAN,1
TMT-STM,TMT,STM,1
CAI-LOS,CAI,LOS,1
CAI-MAD,CAI,MAD,1
CAI-MAN,CAI,MAN,1
TUR-BEL,TUR,BEL,1
UBA-CNF,UBA,CNF,1
CAI-NBO,CAI,NBO,1
CAI-RMF,CAI,RMF,1
CAI-SXF,CAI,SXF,1
UBA-VCP,UBA,VCP,1
BZE-ATL,BZE,ATL,1
CAI-YYZ,CAI,YYZ,1
CDG-LXR,CDG,LXR,1
CGK-CAI,CGK,CAI,1
BZE-LAX,BZE,LAX,1
DAR-CAI,DAR,CAI,1
DAR-HRE,DAR,HRE,1
DME-CAI,DME,CAI,1
BZN-MSP,BZN,MSP,1
BZN-SLC,BZN,SLC,1
EBB-CAI,EBB,CAI,1
EBL-CAI,EBL,CAI,1
HBE-BEY,HBE,BEY,1
HBE-HRG,HBE,HRG,1
CAE-DTW,CAE,DTW,1
CAE-LGA,CAE,LGA,1
HRE-DAR,HRE,DAR,1
HRG-HBE,HRG,HBE,1
CAK-DTW,CAK,DTW,1
CCS-ATL,CCS,ATL,1
CDC-SLC,CDC,SLC,1
CHA-DTW,CHA,DTW,1
CHS-DTW,CHS,DTW,1
CHS-LGA,CHS,LGA,1
CID-DTW,CID,DTW,1
CID-MSP,CID,MSP,1
CIU-DTW,CIU,DTW,1
CLE-DTW,CLE,DTW,1
JAI-AMD,JAI,AMD,1
JAI-BLR,JAI,BLR,1
KAN-CAI,KAN,CAI,1
CMH-BOS,CMH,BOS,1
CMH-DTW,CMH,DTW,1
KWI-SSH,KWI,SSH,1
LHR-LXR,LHR,LXR,1
LOS-CAI,LOS,CAI,1
LXR-CDG,LXR,CDG,1
UDI-PLU,UDI,PLU,1
LXR-LHR,LXR,LHR,1
MAD-CAI,MAD,CAI,1
MAN-CAI,MAN,CAI,1
CMH-MSP,CMH,MSP,1
CMH-RDU,CMH,RDU,1
MED-HBE,MED,HBE,1
NBO-CAI,NBO,CAI,1
RMF-CAI,RMF,CAI,1
UDI-VCP,UDI,VCP,1
BCN-LIN,BCN,LIN,1
CNY-SLC,CNY,SLC,1
SSH-KWI,SSH,KWI,1
COD-SLC,COD,SLC,1
SXF-CAI,SXF,CAI,1
VCP-AJU,VCP,AJU,1
COS-SLC,COS,SLC,1
YYZ-CAI,YYZ,CAI,1
ACX-PVG,ACX,PVG,1
AQG-SHA,AQG,SHA,1
AQG-WUH,AQG,WUH,1
BAV-NKG,BAV,NKG,1
CPR-SLC,CPR,SLC,1
CRW-DTW,CRW,DTW,1
BKK-NGB,BKK,NGB,1
CAN-HIA,CAN,HIA,1
CAN-LUM,CAN,LUM,1
CCU-KMG,CCU,KMG,1
CEI-KMG,CEI,KMG,1
CGO-NGB,CGO,NGB,1
CGO-NKG,CGO,NKG,1
CGQ-XIY,CGQ,XIY,1
CHG-DLC,CHG,DLC,1
CIF-HRB,CIF,HRB,1
CIF-NKG,CIF,NKG,1
CIH-WUH,CIH,WUH,1
CJU-NGB,CJU,NGB,1
CJU-WNZ,CJU,WNZ,1
CUN-CVG,CUN,CVG,1
CKG-ZAT,CKG,ZAT,1
CMB-KMG,CMB,KMG,1
CNX-KMG,CNX,KMG,1
CSX-LZH,CSX,LZH,1
CVG-BDL,CVG,BDL,1
CSX-YNZ,CSX,YNZ,1
CVG-BNA,CVG,BNA,1
CTU-DIG,CTU,DIG,1
CTU-DLU,CTU,DLU,1
CTU-KGT,CTU,KGT,1
CZX-DLC,CZX,DLC,1
CZX-DYG,CZX,DYG,1
CZX-KWL,CZX,KWL,1
CZX-XIY,CZX,XIY,1
DAC-KMG,DAC,KMG,1
DAD-KMG,DAD,KMG,1
DAT-PVG,DAT,PVG,1
DAX-PVG,DAX,PVG,1
DIG-CTU,DIG,CTU,1
DIG-JHG,DIG,JHG,1
DIG-LXA,DIG,LXA,1
DLC-CHG,DLC,CHG,1
DLC-CZX,DLC,CZX,1
DLC-KMG,DLC,KMG,1
DLC-LDS,DLC,LDS,1
DLC-LYA,DLC,LYA,1
DLU-CTU,DLU,CTU,1
DPS-PVG,DPS,PVG,1
DSN-HRB,DSN,HRB,1
DSN-KMG,DSN,KMG,1
DXB-KMG,DXB,KMG,1
DYG-CZX,DYG,CZX,1
ENY-XIY,ENY,XIY,1
GOQ-XIY,GOQ,XIY,1
GOQ-XNN,GOQ,XNN,1
HAN-NNG,HAN,NNG,1
CVG-BOS,CVG,BOS,1
HDG-PVG,HDG,PVG,1
HDG-SHA,HDG,SHA,1
CVG-BWI,CVG,BWI,1
HFE-HKG,HFE,HKG,1
HFE-KWL,HFE,KWL,1
HFE-TXN,HFE,TXN,1
HGH-HKT,HGH,HKT,1
HGH-LYG,HGH,LYG,1
HGH-LYI,HGH,LYI,1
HGH-LZO,HGH,LZO,1
HIA-CAN,HIA,CAN,1
HIA-HKG,HIA,HKG,1
HIA-PEK,HIA,PEK,1
HIA-SHA,HIA,SHA,1
HKG-HFE,HKG,HFE,1
HKG-HIA,HKG,HIA,1
HKG-INC,HKG,INC,1
HKG-KHN,HKG,KHN,1
HKG-LJG,HKG,LJG,1
HKG-LYG,HKG,LYG,1
HKG-TNA,HKG,TNA,1
HKG-WUX,HKG,WUX,1
HKG-YNT,HKG,YNT,1
HKG-YNZ,HKG,YNZ,1
HKT-HGH,HKT,HGH,1
HKT-KMG,HKT,KMG,1
HMI-PVG,HMI,PVG,1
HNL-PVG,HNL,PVG,1
HRB-CIF,HRB,CIF,1
HRB-DSN,HRB,DSN,1
HRB-JNG,HRB,JNG,1
HSN-PVG,HSN,PVG,1
VCP-AQA,VCP,AQA,1
CVG-DTW,CVG,DTW,1
INC-HKG,INC,HKG,1
INC-KMG,INC,KMG,1
JGN-XIY,JGN,XIY,1
JGS-SZX,JGS,SZX,1
JGS-XIY,JGS,XIY,1
JHG-DIG,JHG,DIG,1
JHG-TCZ,JHG,TCZ,1
JIQ-PEK,JIQ,PEK,1
JIU-SHA,JIU,SHA,1
JNG-HRB,JNG,HRB,1
JNG-KMG,JNG,KMG,1
JNG-PEK,JNG,PEK,1
JZH-XIY,JZH,XIY,1
KGT-CTU,KGT,CTU,1
KHG-XIY,KHG,XIY,1
KHH-NKG,KHH,NKG,1
KHN-HKG,KHN,HKG,1
KHN-WUH,KHN,WUH,1
BDS-FCO,BDS,FCO,1
KMG-CCU,KMG,CCU,1
KMG-CEI,KMG,CEI,1
KMG-CMB,KMG,CMB,1
KMG-CNX,KMG,CNX,1
KMG-DAC,KMG,DAC,1
KMG-DAD,KMG,DAD,1
KMG-DLC,KMG,DLC,1
KMG-DSN,KMG,DSN,1
KMG-DXB,KMG,DXB,1
KMG-HKT,KMG,HKT,1
KMG-INC,KMG,INC,1
KMG-JNG,KMG,JNG,1
KMG-KTM,KMG,KTM,1
KMG-LLF,KMG,LLF,1
KMG-LXA,KMG,LXA,1
KMG-LYA,KMG,LYA,1
KMG-LZO,KMG,LZO,1
KMG-MDL,KMG,MDL,1
KMG-MFM,KMG,MFM,1
KMG-NAO,KMG,NAO,1
KMG-NYT,KMG,NYT,1
KMG-REP,KMG,REP,1
CVG-FLL,CVG,FLL,1
KMG-XIC,KMG,XIC,1
KMG-YBP,KMG,YBP,1
KOW-SHA,KOW,SHA,1
KTM-KMG,KTM,KMG,1
KWL-CZX,KWL,CZX,1
KWL-HFE,KWL,HFE,1
CVG-GRR,CVG,GRR,1
LDS-DLC,LDS,DLC,1
LHW-NKG,LHW,NKG,1
LHW-SJW,LHW,SJW,1
LJG-HKG,LJG,HKG,1
LJG-SHA,LJG,SHA,1
LJG-TCZ,LJG,TCZ,1
LLF-KMG,LLF,KMG,1
LLF-SZX,LLF,SZX,1
LUM-CAN,LUM,CAN,1
LXA-DIG,LXA,DIG,1
LXA-KMG,LXA,KMG,1
LYA-DLC,LYA,DLC,1
LYA-KMG,LYA,KMG,1
LYA-PEK,LYA,PEK,1
LYA-SHA,LYA,SHA,1
LYG-HGH,LYG,HGH,1
LYG-HKG,LYG,HKG,1
LYG-PEK,LYG,PEK,1
LYG-WUH,LYG,WUH,1
LYI-HGH,LYI,HGH,1
LYI-PEK,LYI,PEK,1
LYI-PVG,LYI,PVG,1
LZH-CSX,LZH,CSX,1
LZH-PVG,LZH,PVG,1
LZH-SHA,LZH,SHA,1
LZH-SYX,LZH,SYX,1
LZH-WUH,LZH,WUH,1
LZO-HGH,LZO,HGH,1
LZO-KMG,LZO,KMG,1
LZO-PEK,LZO,PEK,1
LZO-PVG,LZO,PVG,1
MDG-TAO,MDG,TAO,1
MDL-KMG,MDL,KMG,1
MFM-KMG,MFM,KMG,1
MWX-PVG,MWX,PVG,1
NAO-KMG,NAO,KMG,1
NAO-PVG,NAO,PVG,1
NBS-TSN,NBS,TSN,1
NGB-BKK,NGB,BKK,1
NGB-CGO,NGB,CGO,1
NGB-CJU,NGB,CJU,1
NGB-XIY,NGB,XIY,1
NKG-BAV,NKG,BAV,1
NKG-CGO,NKG,CGO,1
NKG-CIF,NKG,CIF,1
BDS-LIN,BDS,LIN,1
NKG-KHH,NKG,KHH,1
NKG-LHW,NKG,LHW,1
NKG-PVG,NKG,PVG,1
CVG-JAX,CVG,JAX,1
CVG-LAS,CVG,LAS,1
NKG-TGO,NKG,TGO,1
NKG-YCU,NKG,YCU,1
NKG-ZYI,NKG,ZYI,1
NNG-HAN,NNG,HAN,1
NNG-PNH,NNG,PNH,1
NNG-RGN,NNG,RGN,1
NNG-SIN,NNG,SIN,1
NNG-VTE,NNG,VTE,1
NYT-KMG,NYT,KMG,1
PEK-HIA,PEK,HIA,1
PEK-JIQ,PEK,JIQ,1
PEK-JNG,PEK,JNG,1
PEK-LYA,PEK,LYA,1
PEK-LYG,PEK,LYG,1
PEK-LYI,PEK,LYI,1
PEK-LZO,PEK,LZO,1
PEK-SPN,PEK,SPN,1
PNH-NNG,PNH,NNG,1
PVG-ACX,PVG,ACX,1
PVG-DAT,PVG,DAT,1
PVG-DAX,PVG,DAX,1
PVG-DPS,PVG,DPS,1
CVG-LAX,CVG,LAX,1
PVG-HDG,PVG,HDG,1
PVG-HMI,PVG,HMI,1
PVG-HNL,PVG,HNL,1
PVG-HSN,PVG,HSN,1
PVG-LYI,PVG,LYI,1
PVG-LZH,PVG,LZH,1
PVG-LZO,PVG,LZO,1
PVG-MWX,PVG,MWX,1
PVG-NAO,PVG,NAO,1
PVG-NKG,PVG,NKG,1
CVG-LGA,CVG,LGA,1
PVG-SJW,PVG,SJW,1
CVG-MCI,CVG,MCI,1
PVG-TAE,PVG,TAE,1
PVG-TNA,PVG,TNA,1
PVG-XNN,PVG,XNN,1
PVG-YBP,PVG,YBP,1
REP-KMG,REP,KMG,1
RGN-NNG,RGN,NNG,1
CVG-MCO,CVG,MCO,1
SHA-AQG,SHA,AQG,1
SHA-HDG,SHA,HDG,1
SHA-HIA,SHA,HIA,1
SHA-JIU,SHA,JIU,1
SHA-KOW,SHA,KOW,1
SHA-LJG,SHA,LJG,1
SHA-LYA,SHA,LYA,1
SHA-LZH,SHA,LZH,1
SHA-WUS,SHA,WUS,1
SHA-XUZ,SHA,XUZ,1
SHA-YNZ,SHA,YNZ,1
SIN-NNG,SIN,NNG,1
SIN-WUX,SIN,WUX,1
SJW-LHW,SJW,LHW,1
CVG-MEM,CVG,MEM,1
SJW-PVG,SJW,PVG,1
CVG-MKE,CVG,MKE,1
SPN-PEK,SPN,PEK,1
CVG-MSN,CVG,MSN,1
CVG-MSP,CVG,MSP,1
SYX-LZH,SYX,LZH,1
SZX-JGS,SZX,JGS,1
SZX-LLF,SZX,LLF,1
TAE-PVG,TAE,PVG,1
TAO-MDG,TAO,MDG,1
TAO-WUX,TAO,WUX,1
TCZ-JHG,TCZ,JHG,1
TCZ-LJG,TCZ,LJG,1
TGO-NKG,TGO,NKG,1
TNA-HKG,TNA,HKG,1
TNA-PVG,TNA,PVG,1
TPE-TYN,TPE,TYN,1
TSN-NBS,TSN,NBS,1
TXN-HFE,TXN,HFE,1
TYN-TPE,TYN,TPE,1
TYN-YCU,TYN,YCU,1
CVG-MSY,CVG,MSY,1
VTE-NNG,VTE,NNG,1
WNZ-CJU,WNZ,CJU,1
WUH-AQG,WUH,AQG,1
WUH-CIH,WUH,CIH,1
WUH-KHN,WUH,KHN,1
WUH-LYG,WUH,LYG,1
WUH-LZH,WUH,LZH,1
WUH-XFN,WUH,XFN,1
WUH-YCU,WUH,YCU,1
WUH-ZYI,WUH,ZYI,1
WUS-SHA,WUS,SHA,1
CVG-PIT,CVG,PIT,1
WUX-HKG,WUX,HKG,1
WUX-SIN,WUX,SIN,1
WUX-TAO,WUX,TAO,1
XFN-WUH,XFN,WUH,1
XIC-KMG,XIC,KMG,1
XIY-CGQ,XIY,CGQ,1
XIY-CZX,XIY,CZX,1
XIY-GOQ,XIY,GOQ,1
XIY-JGN,XIY,JGN,1
XIY-JGS,XIY,JGS,1
XIY-JZH,XIY,JZH,1
XIY-KHG,XIY,KHG,1
XIY-NGB,XIY,NGB,1
XIY-YNZ,XIY,YNZ,1
XNN-GOQ,XNN,GOQ,1
XNN-PVG,XNN,PVG,1
CVG-PUJ,CVG,PUJ,1
XUZ-SHA,XUZ,SHA,1
YBP-KMG,YBP,KMG,1
YBP-PVG,YBP,PVG,1
YCU-NKG,YCU,NKG,1
YCU-TYN,YCU,TYN,1
YCU-WUH,YCU,WUH,1
YNT-HKG,YNT,HKG,1
YNZ-CSX,YNZ,CSX,1
YNZ-HKG,YNZ,HKG,1
YNZ-SHA,YNZ,SHA,1
YNZ-XIY,YNZ,XIY,1
CVG-RDU,CVG,RDU,1
ZAT-CKG,ZAT,CKG,1
CVG-RIC,CVG,RIC,1
ZYI-NKG,ZYI,NKG,1
ZYI-WUH,ZYI,WUH,1
HNL-JHM,HNL,JHM,1
JHM-HNL,JHM,HNL,1
JHM-KOA,JHM,KOA,1
KOA-JHM,KOA,JHM,1
LNY-MKK,LNY,MKK,1
LNY-OGG,LNY,OGG,1
MKK-OGG,MKK,OGG,1
OGG-LNY,OGG,LNY,1
OGG-MKK,OGG,MKK,1
CVG-RSW,CVG,RSW,1
CVG-SFO,CVG,SFO,1
CVG-SLC,CVG,SLC,1
CVG-STL,CVG,STL,1
CVG-TPA,CVG,TPA,1
CVG-XNA,CVG,XNA,1
CWA-DTW,CWA,DTW,1
CWA-MSP,CWA,MSP,1
AKJ-NGO,AKJ,NGO,1
